scorer,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000,DLC_resnet50_KF_FullMay24shuffle1_50000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,Tail,Tail,Tail,Body1,Body1,Body1,Body2,Body2,Body2,Body3,Body3,Body3,Head,Head,Head
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
4806,884.436,1786.024,0.9409999847412109,891.735,1724.421,0.04800000041723251,,,,,,,171.453,827.772,0.8859999775886536
4807,884.388,1786.024,0.9430000185966492,891.86,1724.403,0.2800000011920929,891.389,1724.114,0.052000001072883606,,,,171.453,827.772,0.8209999799728394
4808,883.729,1786.024,0.9160000085830688,891.919,1724.403,0.11100000143051147,,,,,,,171.653,827.699,0.859000027179718
4809,883.822,1786.169,0.8880000114440918,892.065,1724.421,0.06700000166893005,,,,,,,171.653,827.699,0.8690000176429749
4810,883.729,1786.181,0.7440000176429749,,,,,,,,,,171.653,828.006,0.8349999785423279
4811,883.635,1786.343,0.8569999933242798,,,,,,,,,,170.624,834.721,0.9649999737739563
4812,883.635,1786.516,0.9369999766349792,883.216,1763.785,0.017999999225139618,,,,,,,170.624,834.721,0.9819999933242798
4813,883.606,1786.362,0.875,883.225,1763.886,0.028999999165534973,,,,,,,170.624,835.125,0.8450000286102295
4814,883.172,1786.475,0.8799999952316284,883.437,1764.148,0.026000000536441803,,,,,,,170.624,835.698,0.7590000033378601
4815,882.881,1786.475,0.9589999914169312,,,,,,,,,,170.624,835.698,0.9330000281333923
4816,883.081,1786.362,0.9369999766349792,,,,,,,,,,171.074,835.262,0.9760000109672546
4817,883.081,1786.287,0.8759999871253967,891.824,1724.01,0.03400000184774399,,,,,,,165.204,835.462,0.9559999704360962
4818,883.081,1786.132,0.8569999933242798,,,,,,,,,,165.103,835.462,0.9660000205039978
4819,883.562,1786.132,0.9350000023841858,,,,,,,,,,164.854,835.462,0.9750000238418579
4820,883.625,1786.132,0.9259999990463257,,,,,,,,,,164.854,835.909,0.968999981880188
4821,883.625,1786.112,0.9610000252723694,,,,,,,,,,164.854,836.001,0.9789999723434448
4822,883.625,1786.041,0.9739999771118164,891.779,1724.051,0.03799999877810478,,,,,,,165.231,836.102,0.9710000157356262
4823,884.133,1786.041,0.972000002861023,891.79,1724.061,0.0430000014603138,,,,,,,165.231,836.23,0.9909999966621399
4824,884.133,1785.99,0.949999988079071,891.884,1724.166,0.04800000041723251,,,,,,,165.231,836.102,0.9869999885559082
4825,884.133,1785.724,0.8970000147819519,,,,,,,,,,165.13,836.102,0.9769999980926514
4826,884.133,1785.724,0.9480000138282776,,,,,,,,,,165.13,835.602,0.9810000061988831
4827,884.133,1785.829,0.9850000143051147,,,,,,,,,,165.13,835.256,0.972000002861023
4828,883.051,1785.367,0.9769999980926514,883.3,1764.411,0.020999999716877937,,,,,,,165.13,835.256,0.9470000267028809
4829,882.802,1784.767,0.8199999928474426,,,,,,,,,,165.13,835.584,0.9789999723434448
4830,882.586,1754.797,0.9190000295639038,891.708,1715.901,0.07000000029802322,,,,,,,165.017,835.162,0.9369999766349792
4831,881.772,1754.797,0.9309999942779541,891.745,1715.901,0.10100000351667404,,,,,,,165.017,835.584,0.9139999747276306
4832,879.614,1754.797,0.8059999942779541,891.745,1724.314,0.15000000596046448,,,,,,,165.017,835.584,0.9380000233650208
4833,881.772,1785.911,0.9350000023841858,891.708,1724.318,0.3720000088214874,,,,,,,165.57,835.008,0.9350000023841858
4834,882.586,1785.911,0.9449999928474426,891.708,1716.083,0.10999999940395355,,,,,,,165.706,834.847,0.9750000238418579
4835,882.469,1785.911,0.8259999752044678,891.638,1716.504,0.027000000700354576,,,,,,,165.914,834.847,0.9589999914169312
4836,882.469,1785.818,0.9670000076293945,891.327,1716.504,0.0949999988079071,,,,,,,165.706,834.847,0.9739999771118164
4837,882.469,1748.606,0.9800000190734863,891.327,1716.083,0.5619999766349792,890.979,1691.939,0.052000001072883606,,,,165.57,834.847,0.9620000123977661
4838,882.174,1748.606,0.9919999837875366,891.638,1708.427,0.5920000076293945,890.979,1699.611,0.11400000005960464,,,,165.292,834.59,0.9869999885559082
4839,881.56,1748.606,0.996999979019165,891.638,1708.39,0.722000002861023,891.061,1699.689,0.5550000071525574,,,,165.194,834.59,0.9890000224113464
4840,881.47,1782.611,0.9710000157356262,890.322,1708.39,0.7319999933242798,891.169,1699.689,0.46399998664855957,,,,165.194,834.701,0.9739999771118164
4841,881.47,1786.045,0.9670000076293945,891.765,1708.39,0.5690000057220459,891.188,1700.337,0.06800000369548798,,,,165.292,834.609,0.984000027179718
4842,882.174,1786.045,0.9679999947547913,891.782,1755.773,0.06599999964237213,,,,,,,165.853,834.701,0.9850000143051147
4843,882.75,1786.045,0.9919999837875366,,,,,,,,,,165.991,834.786,0.9879999756813049
4844,883.942,1746.538,0.9470000267028809,891.799,1707.843,0.07199999690055847,,,,,,,165.999,834.95,0.9559999704360962
4845,883.942,1746.538,0.9819999933242798,891.799,1708.079,0.6859999895095825,890.756,1699.988,0.10499999672174454,,,,891.314,1611.96,0.9800000190734863
4846,883.942,1746.538,0.9700000286102295,891.809,1708.12,0.6660000085830688,890.867,1700.053,0.12600000202655792,,,,891.802,1612.181,0.984000027179718
4847,882.818,1755.063,0.9010000228881836,891.853,1708.12,0.6039999723434448,890.933,1700.053,0.08100000023841858,,,,892.11,1612.344,0.949999988079071
4848,876.822,1781.717,0.9760000109672546,891.853,1708.199,0.7009999752044678,891.077,1700.233,0.052000001072883606,,,,892.165,1617.986,0.9559999704360962
4849,876.822,1785.583,0.9929999709129333,907.481,1708.247,0.05999999865889549,907.583,1700.285,0.18400000035762787,,,,892.165,1618.485,0.8870000243186951
4850,876.822,1785.583,0.9660000205039978,,,,,,,891.984,1628.057,0.07400000095367432,892.238,1618.6,0.9850000143051147
4851,881.903,1785.583,0.9679999947547913,,,,,,,,,,892.165,1618.485,0.9480000138282776
4852,882.158,1771.855,0.023000000044703484,884.251,1700.94,0.03700000047683716,,,,,,,892.058,1617.986,0.8579999804496765
4853,882.158,1764.627,0.9210000038146973,885.177,1706.373,0.7839999794960022,884.256,1691.749,0.42500001192092896,899.582,1628.003,0.03700000047683716,892.058,1618.6,0.7639999985694885
4854,883.054,1754.239,0.9800000190734863,890.384,1706.373,0.9980000257492065,884.256,1691.749,0.9589999914169312,899.792,1635.471,0.06300000101327896,891.391,1611.064,0.9300000071525574
4855,882.561,1740.731,0.9819999933242798,886.295,1706.373,0.9869999885559082,884.325,1691.851,0.9240000247955322,899.872,1635.505,0.050999999046325684,171.586,835.081,0.9919999837875366
4856,882.561,1740.731,0.6899999976158142,890.384,1706.373,0.9430000185966492,884.892,1691.851,0.28999999165534973,,,,170.794,835.081,0.9049999713897705
4857,883.054,1740.595,0.8960000276565552,890.908,1701.545,0.9940000176429749,884.892,1691.985,0.6480000019073486,,,,170.794,834.813,0.9290000200271606
4858,891.556,1721.703,0.17900000512599945,891.988,1692.194,0.09700000286102295,,,,,,,170.794,834.813,0.9150000214576721
4859,891.984,1721.703,0.984000027179718,891.988,1692.194,0.3569999933242798,,,,,,,170.794,835.15,0.9240000247955322
4860,891.984,1721.703,0.9900000095367432,891.988,1692.194,0.5230000019073486,881.847,1683.825,0.10400000214576721,,,,891.846,1620.372,0.9150000214576721
4861,891.556,1725.571,1.0,890.409,1699.702,0.9890000224113464,882.272,1683.825,0.8640000224113464,,,,891.846,1620.372,0.9380000233650208
4862,884.856,1757.674,0.9990000128746033,885.78,1709.441,1.0,882.272,1683.825,0.9990000128746033,883.005,1675.888,0.09600000083446503,891.846,1620.372,0.9760000109672546
4863,877.102,1771.655,0.9929999709129333,884.843,1715.82,0.9990000128746033,882.272,1683.181,0.9940000176429749,883.591,1676.01,0.03099999949336052,164.558,834.639,0.9829999804496765
4864,876.754,1771.655,0.9990000128746033,883.196,1716.969,1.0,882.272,1683.181,0.9980000257492065,883.591,1676.01,0.06499999761581421,164.558,834.639,0.9490000009536743
4865,876.754,1771.655,1.0,883.196,1716.969,0.9990000128746033,882.803,1683.181,0.9980000257492065,885.123,1676.01,0.032999999821186066,164.558,834.639,0.9779999852180481
4866,876.754,1763.949,1.0,883.68,1716.969,1.0,882.856,1684.022,1.0,883.803,1675.839,0.08100000023841858,893.074,1601.796,0.9980000257492065
4867,876.754,1763.949,1.0,883.044,1716.969,1.0,883.802,1684.022,1.0,885.533,1675.655,0.27799999713897705,893.074,1603.394,0.9990000128746033
4868,876.754,1763.949,1.0,883.044,1716.969,1.0,883.802,1684.022,1.0,883.803,1675.655,0.07900000363588333,893.074,1603.433,0.9990000128746033
4869,876.723,1764.447,1.0,883.68,1717.127,1.0,883.802,1683.374,1.0,890.784,1627.517,0.057999998331069946,892.928,1604.006,0.9850000143051147
4870,876.387,1769.43,0.9990000128746033,883.68,1717.547,1.0,882.857,1683.19,1.0,890.897,1627.517,0.08799999952316284,892.9,1604.006,0.9909999966621399
4871,876.387,1779.945,0.9990000128746033,882.886,1719.98,1.0,882.604,1683.19,0.9890000224113464,890.897,1620.941,0.05000000074505806,892.9,1604.006,0.9980000257492065
4872,875.015,1779.945,0.9990000128746033,882.479,1720.396,0.9990000128746033,882.604,1683.19,0.9959999918937683,890.632,1620.17,0.14399999380111694,892.9,1604.006,0.9940000176429749
4873,876.387,1782.825,0.9980000257492065,882.391,1723.598,0.996999979019165,882.604,1683.045,0.9980000257492065,890.811,1620.115,0.531000018119812,892.928,1604.006,0.984000027179718
4874,876.754,1782.825,0.9990000128746033,881.486,1723.598,0.9980000257492065,882.439,1682.287,0.9950000047683716,890.632,1620.17,0.23600000143051147,892.943,1611.746,0.871999979019165
4875,876.812,1781.441,0.9990000128746033,875.715,1723.598,0.9879999756813049,880.668,1676.524,0.9869999885559082,890.523,1620.532,0.08100000023841858,893.162,1612.008,0.9470000267028809
4876,876.812,1776.422,0.9959999918937683,875.715,1708.254,0.9190000295639038,880.668,1676.502,0.9929999709129333,890.38,1620.173,0.574999988079071,892.961,1612.33,0.9779999852180481
4877,876.812,1771.904,0.6470000147819519,875.533,1708.254,0.996999979019165,877.492,1676.478,0.9890000224113464,890.38,1620.173,0.6140000224113464,893.198,1612.33,0.9679999947547913
4878,874.609,1771.711,0.9990000128746033,875.533,1700.433,0.9459999799728394,877.492,1676.429,0.9729999899864197,890.38,1620.186,0.6290000081062317,893.198,1612.33,0.9480000138282776
4879,874.054,1771.711,0.9929999709129333,876.073,1700.433,0.052000001072883606,881.171,1676.429,0.8809999823570251,890.623,1620.173,0.34299999475479126,892.963,1612.037,0.9950000047683716
4880,868.906,1771.711,0.9900000095367432,876.204,1699.783,0.9490000009536743,883.536,1676.393,0.9739999771118164,890.623,1620.173,0.1469999998807907,892.961,1611.773,0.9490000009536743
4881,874.054,1771.711,0.9860000014305115,882.107,1699.482,0.9629999995231628,883.819,1676.393,0.9779999852180481,890.623,1620.186,0.10300000011920929,892.276,1604.203,0.972000002861023
4882,868.906,1752.214,0.9160000085830688,882.107,1699.482,0.9890000224113464,884.38,1676.362,0.9950000047683716,890.972,1620.472,0.14100000262260437,892.276,1604.319,0.9430000185966492
4883,865.374,1746.878,0.972000002861023,876.204,1699.482,0.9980000257492065,884.627,1676.362,0.9990000128746033,890.972,1627.322,0.22499999403953552,892.26,1604.203,0.9340000152587891
4884,868.906,1746.878,0.9990000128746033,876.204,1710.891,0.8140000104904175,884.627,1676.453,0.9539999961853027,890.931,1627.322,0.28600001335144043,892.26,1604.07,0.968999981880188
4885,867.738,1752.214,0.9110000133514404,881.502,1710.891,0.9959999918937683,886.012,1676.453,0.9980000257492065,890.972,1620.472,0.24300000071525574,892.26,1603.783,0.972000002861023
4886,866.977,1771.567,0.31700000166893005,881.502,1710.891,0.9990000128746033,886.27,1676.362,0.9929999709129333,890.972,1620.472,0.49900001287460327,892.26,1603.798,0.9789999723434448
4887,866.977,1779.411,0.9259999990463257,882.986,1700.261,0.9980000257492065,886.284,1676.152,0.9990000128746033,891.112,1627.322,0.15299999713897705,892.134,1603.798,0.8849999904632568
4888,867.738,1779.411,0.9269999861717224,883.062,1700.127,0.9900000095367432,890.5,1676.14,0.9900000095367432,891.112,1619.92,0.11999999731779099,892.134,1603.798,0.9610000252723694
4889,867.738,1779.411,0.9279999732971191,883.203,1699.924,0.9480000138282776,890.5,1675.888,0.9940000176429749,891.112,1619.969,0.10100000351667404,891.994,1603.798,0.9710000157356262
4890,866.977,1739.831,0.9940000176429749,883.203,1699.351,0.9919999837875366,890.601,1675.473,0.9929999709129333,890.959,1619.969,0.3310000002384186,891.9,1603.798,0.9879999756813049
4891,859.158,1739.131,0.9990000128746033,882.986,1699.081,0.9950000047683716,890.675,1675.473,0.996999979019165,890.837,1619.665,0.7490000128746033,172.034,827.913,0.9750000238418579
4892,892.013,1736.374,0.9359999895095825,883.203,1698.942,0.9990000128746033,890.675,1675.136,0.9959999918937683,890.318,1619.454,0.8519999980926514,165.537,827.913,0.9760000109672546
4893,866.216,1739.131,0.9850000143051147,883.203,1698.942,0.9980000257492065,890.675,1675.136,0.9940000176429749,890.318,1618.27,0.878000020980835,165.517,827.913,0.9860000014305115
4894,861.145,1739.831,0.578000009059906,883.545,1692.748,0.9990000128746033,890.675,1670.319,0.9990000128746033,890.318,1618.242,0.9449999928474426,165.517,828.488,0.9959999918937683
4895,861.145,1768.817,0.9319999814033508,883.545,1692.716,0.9990000128746033,890.301,1668.003,0.9990000128746033,891.134,1618.242,0.46799999475479126,165.537,828.546,0.9940000176429749
4896,866.216,1768.817,0.7400000095367432,883.545,1692.694,0.9980000257492065,884.538,1667.776,0.9900000095367432,891.134,1618.27,0.39899998903274536,172.335,829.066,0.9909999966621399
4897,866.216,1768.817,0.968999981880188,881.672,1684.438,0.9959999918937683,884.538,1666.896,0.9919999837875366,891.134,1659.48,0.03999999910593033,172.335,829.066,0.984000027179718
4898,861.145,1716.281,0.9470000267028809,880.23,1683.833,0.9990000128746033,889.477,1666.873,0.9980000257492065,884.11,1659.48,0.24699999392032623,891.711,1595.238,0.9549999833106995
4899,864.647,1716.281,0.9129999876022339,880.23,1683.833,0.9980000257492065,889.477,1666.766,0.9959999918937683,884.11,1659.505,0.1809999942779541,891.711,1595.238,0.8870000243186951
4900,864.647,1716.281,0.8209999799728394,880.23,1683.833,0.9990000128746033,890.49,1666.766,0.9980000257492065,884.11,1659.505,0.1940000057220459,172.215,828.315,0.921999990940094
4901,864.647,1736.026,0.996999979019165,880.23,1683.98,0.996999979019165,890.492,1666.766,0.9980000257492065,889.884,1659.505,0.1420000046491623,171.887,828.105,0.953000009059906
4902,864.428,1738.985,0.996999979019165,880.23,1684.6,0.9980000257492065,891.074,1665.717,0.9990000128746033,889.884,1659.366,0.3319999873638153,165.068,828.315,0.8949999809265137
4903,864.647,1738.985,0.9089999794960022,881.384,1684.6,0.9929999709129333,891.074,1665.702,0.9980000257492065,890.387,1659.368,0.593999981880188,164.837,828.315,0.9470000267028809
4904,868.35,1738.985,0.9760000109672546,881.692,1684.6,0.9950000047683716,891.074,1660.922,0.996999979019165,889.884,1658.928,0.6209999918937683,164.463,834.564,0.9369999766349792
4905,883.673,1715.781,0.9580000042915344,881.057,1678.425,0.9769999980926514,885.105,1659.475,0.9950000047683716,889.562,1658.655,0.057999998331069946,164.413,834.58,0.9639999866485596
4906,868.35,1715.781,0.9919999837875366,881.057,1678.425,0.9980000257492065,885.105,1659.475,0.9990000128746033,884.694,1653.154,0.5130000114440918,163.643,834.58,0.9779999852180481
4907,868.35,1715.781,0.9570000171661377,881.479,1678.425,0.9990000128746033,885.006,1659.421,0.9990000128746033,884.694,1652.672,0.7960000038146973,163.643,834.58,0.984000027179718
4908,866.707,1723.62,0.9940000176429749,881.479,1682.072,0.9990000128746033,885.006,1659.408,0.9990000128746033,884.694,1652.672,0.75,163.643,834.485,0.9879999756813049
4909,866.707,1733.074,0.9890000224113464,881.177,1682.927,0.9940000176429749,885.105,1659.346,0.9980000257492065,885.204,1652.482,0.1889999955892563,163.768,834.485,0.984000027179718
4910,865.815,1739.151,0.9169999957084656,881.479,1683.608,0.9800000190734863,885.006,1659.346,0.9929999709129333,890.692,1652.482,0.22200000286102295,164.27,834.485,0.9760000109672546
4911,866.189,1739.151,0.7879999876022339,882.372,1682.927,0.9950000047683716,884.495,1659.144,0.9929999709129333,890.857,1652.368,0.20399999618530273,164.531,835.044,0.9760000109672546
4912,866.189,1739.151,1.0,882.781,1682.927,0.9110000133514404,883.764,1659.144,0.9769999980926514,890.968,1651.668,0.08100000023841858,165.338,835.116,0.9570000171661377
4913,862.835,1697.868,0.8949999809265137,882.372,1676.086,0.9829999804496765,883.545,1655.42,0.9950000047683716,890.857,1651.668,0.2590000033378601,165.338,835.347,0.9279999732971191
4914,862.481,1697.256,0.9929999709129333,882.372,1676.003,0.9900000095367432,882.924,1655.223,0.9980000257492065,890.857,1651.668,0.3490000069141388,165.338,835.533,0.906000018119812
4915,862.481,1697.256,0.9929999709129333,879.125,1676.003,0.9950000047683716,882.76,1655.098,0.9990000128746033,890.702,1652.041,0.4259999990463257,165.181,835.533,0.9399999976158142
4916,862.481,1697.868,0.9990000128746033,875.6,1675.788,0.9980000257492065,882.722,1655.223,0.9980000257492065,890.55,1652.041,0.46700000762939453,165.022,835.533,0.9629999995231628
4917,866.778,1699.99,0.9729999899864197,875.523,1675.788,0.9990000128746033,882.722,1655.223,0.9990000128746033,890.55,1652.458,0.25200000405311584,164.37,835.311,0.9909999966621399
4918,866.778,1708.541,0.781000018119812,875.523,1676.227,0.9990000128746033,882.722,1655.098,0.9990000128746033,890.55,1652.458,0.3529999852180481,164.37,834.895,0.984000027179718
4919,866.778,1708.604,0.8330000042915344,875.523,1677.55,0.9990000128746033,882.722,1655.098,0.9990000128746033,885.538,1652.156,0.257999986410141,164.37,834.87,0.9879999756813049
4920,860.39,1714.125,0.9710000157356262,875.073,1679.097,0.9729999899864197,882.904,1655.667,0.9909999966621399,884.679,1652.156,0.1770000010728836,165.126,834.87,0.9879999756813049
4921,860.39,1717.287,0.9879999756813049,874.578,1680.097,0.9980000257492065,883.286,1660.242,0.9990000128746033,884.573,1652.37,0.6299999952316284,165.139,834.87,0.9769999980926514
4922,860.126,1722.006,0.9990000128746033,874.578,1681.758,1.0,883.229,1660.242,1.0,884.573,1652.365,0.5680000185966492,165.168,835.214,0.972000002861023
4923,851.8,1722.006,0.6060000061988831,874.578,1681.758,0.9980000257492065,883.286,1660.242,1.0,884.573,1652.37,0.5,891.362,1595.697,0.9470000267028809
4924,851.8,1723.914,0.9940000176429749,876.062,1683.08,0.9829999804496765,883.618,1658.979,0.9950000047683716,891.183,1652.826,0.0860000029206276,891.362,1595.697,0.984000027179718
4925,851.8,1730.564,0.9279999732971191,882.587,1681.758,0.9419999718666077,884.266,1658.885,0.9100000262260437,,,,891.362,1595.697,0.9909999966621399
4926,851.8,1730.564,0.492000013589859,883.121,1681.758,0.9509999752044678,884.383,1654.645,0.9900000095367432,891.736,1643.909,0.06800000369548798,172.284,834.961,0.9440000057220459
4927,867.291,1723.914,0.49300000071525574,883.121,1676.122,0.30399999022483826,884.383,1652.792,0.3529999852180481,,,,172.203,834.961,0.9290000200271606
4928,867.436,1692.128,0.6949999928474426,882.587,1676.083,0.1589999943971634,884.266,1652.792,0.3269999921321869,,,,171.217,834.961,0.9800000190734863
4929,867.436,1691.466,0.9980000257492065,874.309,1668.671,0.9900000095367432,882.898,1651.931,0.9399999976158142,891.722,1643.908,0.0560000017285347,170.763,834.961,0.9449999928474426
4930,867.436,1691.466,1.0,874.309,1668.671,0.9829999804496765,882.595,1651.931,0.9480000138282776,891.826,1644.006,0.11800000071525574,170.69,834.961,0.9340000152587891
4931,866.65,1691.466,0.9869999885559082,874.309,1668.671,0.9679999947547913,875.501,1651.931,0.7580000162124634,,,,170.763,834.789,0.9879999756813049
4932,866.511,1692.271,0.7910000085830688,875.337,1675.126,0.9729999899864197,875.403,1651.931,0.5270000100135803,,,,171.017,834.724,0.9869999885559082
4933,866.511,1692.271,0.49399998784065247,875.404,1675.421,0.8569999933242798,875.403,1651.896,0.3269999921321869,,,,171.017,833.565,0.9919999837875366
4934,866.65,1692.271,0.09300000220537186,875.734,1675.421,0.23999999463558197,875.457,1651.621,0.0430000014603138,,,,171.549,828.041,0.9810000061988831
4935,876.562,1668.084,0.09200000017881393,875.734,1675.421,0.4269999861717224,875.486,1651.621,0.19300000369548798,899.427,1643.615,0.03400000184774399,171.706,828.041,0.9879999756813049
4936,876.593,1668.084,0.06499999761581421,875.734,1675.36,0.07999999821186066,875.486,1651.767,0.09200000017881393,,,,171.981,828.008,0.9909999966621399
4937,876.593,1668.084,0.02199999988079071,875.549,1674.668,0.2409999966621399,875.486,1651.767,0.19699999690055847,,,,171.991,828.008,0.9919999837875366
4938,876.562,1683.644,0.06300000101327896,875.549,1674.668,0.4050000011920929,875.61,1652.047,0.6290000081062317,,,,172.045,828.008,0.9829999804496765
4939,873.99,1691.672,0.15700000524520874,875.447,1675.273,0.14300000667572021,875.61,1652.537,0.13300000131130219,,,,172.045,828.008,0.9819999933242798
4940,868.402,1753.424,0.8790000081062317,875.549,1675.273,0.12099999934434891,,,,,,,171.991,827.762,0.968999981880188
4941,868.255,1753.424,0.8240000009536743,883.95,1675.53,0.18000000715255737,,,,,,,171.841,827.759,0.9710000157356262
4942,868.056,1753.424,0.7860000133514404,,,,,,,,,,171.841,827.759,0.9190000295639038
4943,868.056,1700.191,0.04800000041723251,867.99,1675.533,0.10199999809265137,,,,,,,171.841,827.868,0.9350000023841858
4944,867.985,1700.01,0.1599999964237213,868.041,1675.956,0.7319999933242798,869.207,1660.06,0.859000027179718,,,,171.841,827.868,0.9279999732971191
4945,867.676,1692.229,0.37400001287460327,868.041,1683.388,0.9330000281333923,875.124,1660.067,0.9829999804496765,875.33,1653.3,0.1080000028014183,171.841,827.99,0.9259999990463257
4946,867.676,1697.703,0.4399999976158142,867.99,1683.388,0.9290000200271606,875.18,1660.092,0.9810000061988831,882.768,1659.848,0.5080000162124634,171.924,827.997,0.9639999866485596
4947,866.654,1697.703,0.8299999833106995,867.99,1683.388,0.7950000166893005,875.18,1660.067,0.9789999723434448,882.768,1659.952,0.49300000071525574,171.949,827.997,0.9520000219345093
4948,866.122,1692.229,0.9580000042915344,868.041,1682.778,0.9700000286102295,875.124,1660.067,0.9900000095367432,883.122,1659.986,0.7260000109672546,165.481,828.031,0.9290000200271606
4949,866.122,1692.227,0.9169999957084656,868.873,1675.741,0.9470000267028809,874.639,1660.004,0.9629999995231628,883.122,1660.024,0.2930000126361847,170.855,828.243,0.9570000171661377
4950,866.654,1692.227,0.9359999895095825,869.48,1675.711,0.6790000200271606,869.482,1659.982,0.8870000243186951,,,,171.065,828.306,0.9509999752044678
4951,866.654,1692.227,0.7310000061988831,869.48,1675.261,0.6399999856948853,868.924,1659.886,0.871999979019165,,,,170.855,833.933,0.9449999928474426
4952,866.122,1699.327,0.9120000004768372,869.355,1675.261,0.9750000238418579,868.924,1659.787,0.9879999756813049,883.612,1660.358,0.10700000077486038,170.855,833.933,0.9850000143051147
4953,867.124,1700.04,0.7730000019073486,868.873,1675.711,0.9390000104904175,869.482,1659.787,0.9879999756813049,883.622,1660.358,0.06400000303983688,171.065,833.933,0.9639999866485596
4954,861.446,1707.801,0.8820000290870667,868.16,1683.661,0.953000009059906,875.632,1659.787,0.9369999766349792,883.778,1660.358,0.03400000184774399,171.73,828.468,0.9079999923706055
4955,860.782,1716.508,0.9909999966621399,868.16,1683.661,1.0,876.105,1659.787,0.9980000257492065,883.96,1660.116,0.5130000114440918,171.73,828.272,0.9679999947547913
4956,859.811,1716.508,0.972000002861023,868.16,1683.661,0.9990000128746033,876.374,1660.131,0.9980000257492065,884.029,1660.116,0.39500001072883606,171.73,828.272,0.9129999876022339
4957,859.35,1716.788,0.9829999804496765,868.411,1683.661,0.9950000047683716,876.507,1660.131,0.996999979019165,884.409,1660.116,0.26499998569488525,165.034,828.468,0.9549999833106995
4958,859.177,1716.788,0.07400000095367432,876.012,1683.956,0.25999999046325684,883.369,1660.131,0.8610000014305115,,,,165.014,834.563,0.9559999704360962
4959,859.177,1763.849,0.23000000417232513,882.953,1684.694,0.01899999938905239,883.606,1660.131,0.15399999916553497,,,,165.014,834.563,0.9660000205039978
4960,859.394,1763.849,0.5740000009536743,882.953,1684.813,0.05000000074505806,884.176,1667.959,0.11100000143051147,,,,165.014,834.771,0.9879999756813049
4961,859.394,1763.849,0.9179999828338623,882.953,1692.08,0.8420000076293945,884.176,1668.468,0.32100000977516174,,,,165.086,834.771,0.9940000176429749
4962,860.012,1762.845,0.996999979019165,882.756,1693.651,0.8579999804496765,884.176,1668.468,0.9679999947547913,891.15,1667.323,0.019999999552965164,165.428,834.056,0.9810000061988831
4963,860.1,1762.845,0.9940000176429749,882.521,1693.941,0.7210000157356262,884.176,1667.959,0.9919999837875366,891.306,1667.323,0.06499999761581421,171.708,827.881,0.9620000123977661
4964,860.1,1762.845,0.9959999918937683,882.521,1693.941,0.8119999766349792,884.231,1667.025,0.9959999918937683,891.306,1667.323,0.04699999839067459,171.708,827.881,0.9340000152587891
4965,860.032,1763.434,0.9950000047683716,882.756,1693.779,0.9020000100135803,884.319,1666.301,0.996999979019165,891.15,1659.67,0.2150000035762787,171.708,827.881,0.9350000023841858
4966,860.032,1763.595,0.9980000257492065,882.756,1693.779,0.9549999833106995,884.993,1665.886,0.9980000257492065,890.939,1659.592,0.4309999942779541,171.708,827.868,0.9259999990463257
4967,860.065,1763.614,0.996999979019165,882.59,1693.925,0.9200000166893005,885.888,1665.886,0.9959999918937683,884.664,1659.19,0.38600000739097595,165.879,827.915,0.9679999947547913
4968,860.065,1763.614,0.9990000128746033,882.59,1693.925,0.9980000257492065,890.154,1665.886,1.0,884.627,1659.067,0.6340000033378601,165.879,827.969,0.9100000262260437
4969,860.633,1763.614,0.9980000257492065,882.491,1694.654,0.9990000128746033,890.154,1666.783,0.9990000128746033,884.627,1659.037,0.3700000047683716,171.817,827.969,0.9729999899864197
4970,863.291,1754.65,0.996999979019165,882.415,1696.393,0.9990000128746033,885.888,1667.205,0.9990000128746033,884.664,1659.037,0.5820000171661377,882.852,1595.585,0.9789999723434448
4971,865.224,1753.259,0.9990000128746033,882.415,1696.393,0.9980000257492065,885.794,1667.205,1.0,884.627,1659.037,0.3659999966621399,882.852,1595.585,0.9760000109672546
4972,866.167,1748.02,0.9990000128746033,882.415,1698.582,0.9900000095367432,885.794,1667.867,0.9990000128746033,884.729,1659.067,0.14300000667572021,882.852,1595.585,0.9779999852180481
4973,867.452,1747.147,0.9729999899864197,882.08,1699.251,0.8080000281333923,884.813,1667.867,0.9750000238418579,891.086,1659.459,0.03999999910593033,165.234,835.591,0.9919999837875366
4974,867.509,1747.147,0.9990000128746033,882.08,1699.854,0.984000027179718,884.813,1668.08,0.9570000171661377,,,,165.234,834.464,0.9879999756813049
